timestamp,text,source,title,url,company,headline,sentiment,confidence,sentiment_score,time_decay_weight,weighted_sentiment
2025-07-21 16:42:07+00:00,,news,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_10c69a14-00d4-4fb1-902b-5183f4b98586,AAPL,"Apple Stock Forecast: As Critics Call for Cook to Step Down, How Bad Are Things Really for AAPL?",neutral,0.0,0.0,6.26483968372218e-05,0.0
2025-07-22 13:10:49+00:00,PublicSquare (PSQH) announced the successful integration and launch of Apple Pay (AAPL) and Google Pay (GOOGL) across its PSQ Payments platform. The company ...,news,,https://finance.yahoo.com/news/psq-holdings-adds-apple-google-131049160.html,AAPL,"PSQ Holdings adds Apple, Google Pay to its PSQ Payments platform",neutral,0.9999990463256836,0.0,0.0001309424733243145,0.0
2025-07-01 01:10:42+00:00,"On Friday (June 27th), both the S&P 500 and the Nasdaq closed at record levels. This occurred despite growing evidence of a slowing economy and continued trade angst.",news,,https://www.forbes.com/sites/greatspeculations/2025/06/30/equity-prices-rise-to-record-levels-even-as-the-economy-slows/,AAPL,Equity Prices Rise To Record Levels Even As The Economy Slows,negative,0.9828211069107056,-0.9828211069107056,1.1209747841716554e-12,-1.1017176781985757e-12
2025-07-11 10:28:02+00:00,"Apple Inc. (NASDAQ:AAPL) is one of the AI Stocks Making Waves on Wall Street. On July 9, Wedbush reiterated its “Outperform” rating on the stock and...",news,,https://finance.yahoo.com/news/dan-ives-says-apple-aapl-102802274.html,AAPL,Dan Ives Says Apple (AAPL) Must Acquire Perplexity—Here’s Why It’s a ‘No-Brainer’,neutral,0.9999997615814209,0.0,8.853770122123876e-09,0.0
2025-07-27 14:57:51+00:00,,news,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_49b15b6d-e793-4282-b390-1baa54f6a95f,AAPL,Apple (AAPL) Stock Gets $245 Price Target Ahead of Earnings — Here’s Why,neutral,0.0,0.0,0.010498399456625895,0.0
2025-06-30 21:04:06+00:00,"Apple Inc. (NASDAQ:AAPL) is among the Goldman Sachs Stock Portfolio: 10 Large-Cap Stocks To Buy. On Thursday, the company revised its App Store policies in...",news,,https://finance.yahoo.com/news/apple-inc-aapl-revamps-app-210406592.html,AAPL,Apple Inc. (AAPL) Revamps App Store Policies In EU To Avoid Fines,neutral,0.8089641332626343,0.0,9.668022042498168e-13,0.0
2025-07-09 12:57:31+00:00,,news,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e0f472d4-9c65-457c-ac4a-2e5a7004ead6,AAPL,UBS Keeps $210 Target on Apple (AAPL) — China Still Key in Supply Chain,neutral,0.0,0.0,1.720359655164436e-09,0.0
2025-07-18 10:24:48+00:00,We recently published 10 Stocks On Jim Cramer’s Radar As He Says Trump Has Been Good For Growth. Apple Inc. (NASDAQ:AAPL) is one of the stocks Jim Cramer...,news,,https://finance.yahoo.com/news/apple-inc-aapl-spend-money-102448499.html,AAPL,"Apple Inc. (AAPL) Has To Spend Money To Win Over President Trump, Says Jim Cramer",neutral,0.9997676014900208,0.0,3.7402336839881525e-06,0.0
2025-07-11 11:50:29+00:00,"Mar Vista Investment Partners, LLC, an investment management company, released its “Mar Vista U.S. Quality Premier Strategy” second-quarter 2025 investor...",news,,https://finance.yahoo.com/news/makes-apple-aapl-competitively-advantageous-115029109.html,AAPL,What Gives Apple (AAPL) a Competitive Edge?,positive,0.9987269043922424,0.9987269043922424,9.302780842693389e-09,9.290937513262625e-09
2025-07-12 07:30:00+00:00,"輝達市值首度突破4兆美元，五年暴漲15倍，穩居AI晶片霸主地位，帶動全球AI革命，黃仁勳領軍再創高峰。
重點一 ：人工智慧晶片巨擘輝達（NVIDIA） 於週三盤中市值首度突破4兆美元大關，成為史上第一家達到此里程碑的企業，再次刷新全球最有價值公司的紀錄。

重點二 ：受惠於生成式AI的爆發性需求，NVIDIA股價在過去五年增長超過十五倍，並在2024年2月及6月，相繼突破2兆與3兆美元市值，增長速度驚人。

重點三 ：儘管業績屢創新高，NVIDIA仍面臨地緣政治挑戰。美國對中國的晶片出口禁令，已對其銷售造成衝…",news,,https://www.techbang.com/posts/124252-nvidia-hits-4-trillion-market-cap-huang-becomes-top-10,AAPL,AI晶片需求旺盛！輝達市值突破4兆美元，黃仁勳成全球十大富豪,positive,0.9872086644172668,0.9872086644172668,1.887849362657886e-08,1.86370124793048e-08
2025-07-22 20:49:46+00:00,Texas Instruments shares dropped in extended trading Tuesday as the company issued a soft profit forecast.,news,,https://www.investopedia.com/texas-instruments-earnings-q2-fy2025-11776588,AAPL,Texas Instruments Stock Slumps on Soft Profit Forecast,negative,0.9999990463256836,-0.9999990463256836,0.00017245357879565776,-0.0001724534143311089
2025-07-29 14:43:17+00:00,"Talks between the largest U.S. bank and the tech giant began last year, as Goldman sought to unwind a partnership that had once been a cornerstone of its...",news,,https://finance.yahoo.com/news/jpmorgan-nears-deal-over-apples-144317614.html,AAPL,"JPMorgan nears deal to take over Apple's credit card program, WSJ reports",positive,0.999968409538269,0.999968409538269,0.05858524147158205,0.05858339073675334
2025-07-27 10:51:09+00:00,"The second-quarter earnings season enters its busiest week. The economic calendar is packed with GDP, tariffs, the Fed, and the monthly jobs reports.",news,,https://www.forbes.com/sites/bill_stone/2025/07/27/second-quarter-earnings-season-google-reinforces-the-ai-story/,AAPL,Second Quarter Earnings Season: Google Reinforces The AI Story,positive,0.9999916553497314,0.9999916553497314,0.009053965267368683,0.009053889715194984
2025-07-30 07:37:22+00:00,Apple Inc. (NASDAQ:AAPL) is one of the stocks in Jim Cramer’s game plan this week. Cramer mentioned that he is not expecting much from the upcoming quarterly...,news,,https://finance.yahoo.com/news/jim-cramer-apple-m-expecting-073722591.html,AAPL,Jim Cramer on Apple: “I’m Expecting an Unexciting Quarter”,positive,0.9998235106468201,0.9998235106468201,0.10765512308116977,0.10763612309813067
2025-07-29 20:31:08+00:00,"A newly finalized trade agreement between the U.S. and the European Union is poised to significantly benefit U.S.-based LNG exporters, the Magnificent 7...",news,,https://finance.yahoo.com/news/trumps-eu-deal-good-us-203108606.html,AAPL,"Trump's EU Deal 'Good For US Markets,' Say Experts: META, AAPL, PLTR Among Likely Winners — See Full List",neutral,1.0,0.0,0.07218215197971152,0.0
2025-07-21 12:36:30+00:00,We recently published 10 Stocks Jim Cramer Discussed As He Shared Key Insights From Morgan Stanley’s CEO. Apple Inc. (NASDAQ:AAPL) is one of the stocks Jim...,news,,https://finance.yahoo.com/news/apple-inc-aapl-got-game-123630773.html,AAPL,"Apple Inc. (AAPL)’s “Got Game,” Says Jim Cramer",positive,0.9999425411224365,0.9999425411224365,5.4063976311990075e-05,5.406086985659457e-05
